gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx942,80,2368,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,262.1422,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,151.55,175.0
gfx942,80,2368,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,481.5599,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,165.0,150.24
gfx942,80,2368,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,269.1788,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,147.59,224.48
gfx942,80,2368,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,3584.9971,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,174.89,121.96
gfx942,80,2432,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,1,128.2757,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0004,104.37,329.27
gfx942,80,2432,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,129.8732,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0105,137.45,344.15
gfx942,80,2432,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,219.6012,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0063,162.58,248.3
gfx942,80,2432,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,397.2894,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,179.73,186.73
gfx942,80,2432,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,64.5557,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,79.01,360.39
gfx942,80,2432,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,152.0315,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,134.19,218.98
gfx942,80,2432,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,269.7862,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,151.24,172.96
gfx942,80,2432,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,490.5797,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,166.34,149.62
gfx942,80,2432,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,279.587,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,145.94,220.34
gfx942,80,2432,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,3646.5438,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,176.58,121.18
gfx942,80,2496,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,1,128.7671,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0004,106.71,335.53
gfx942,80,2496,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,140.3757,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0104,130.51,325.4
gfx942,80,2496,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,228.9633,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0062,160.03,242.72
gfx942,80,2496,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,409.6214,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,178.9,183.99
gfx942,80,2496,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,66.3951,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,78.84,358.8
gfx942,80,2496,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,159.9404,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,130.91,212.25
gfx942,80,2496,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,277.4326,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,150.94,171.03
gfx942,80,2496,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,499.8238,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,167.56,148.95
gfx942,80,2496,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,288.4787,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,145.16,217.64
gfx942,80,2496,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,3606.1471,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,183.26,123.83
gfx942,80,2560,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,0,128.7695,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0003,109.44,343.03
gfx942,80,2560,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,0,122.1657,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0104,153.81,381.95
gfx942,80,2560,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,2,207.1504,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0062,181.42,273.34
gfx942,80,2560,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,383.92,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,195.77,199.38
gfx942,80,2560,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,53.173,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,100.97,458.49
gfx942,80,2560,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,139.1953,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,154.28,248.59
gfx942,80,2560,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,261.0186,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,164.55,184.79
gfx942,80,2560,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,483.3192,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,177.73,156.21
gfx942,80,2560,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,265.0307,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,162.06,241.34
gfx942,80,2560,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,3600.3094,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,188.26,125.33
gfx942,80,2624,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,150.8934,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,95.73,299.14
gfx942,80,2624,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,164.8021,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0118,116.87,289.1
gfx942,80,2624,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,8,311.7903,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0124,123.55,184.97
gfx942,80,2624,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,2,594.611,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0063,129.57,130.72
gfx942,80,2624,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,71.4005,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,77.07,349.25
gfx942,80,2624,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,191.1887,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,115.13,184.42
gfx942,80,2624,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,354.4128,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,124.22,138.32
gfx942,80,2624,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,669.8646,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,131.44,114.27
gfx942,80,2624,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,324.072,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,135.84,201.01
gfx942,80,2624,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,4010.29,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,173.24,113.68
gfx942,80,2688,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,151.7141,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,97.54,303.89
gfx942,80,2688,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,173.8742,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,113.47,279.67
gfx942,80,2688,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,319.334,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,123.57,183.88
gfx942,80,2688,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,551.9257,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0105,142.99,142.96
gfx942,80,2688,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,70.3168,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,80.17,362.55
gfx942,80,2688,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,190.5906,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,118.31,188.43
gfx942,80,2688,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,357.047,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,126.31,139.5
gfx942,80,2688,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,678.6217,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,132.91,114.34
gfx942,80,2688,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,335.0745,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,134.59,197.93
gfx942,80,2688,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,4062.893,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,175.17,113.35
gfx942,80,2752,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,151.0771,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,100.28,311.57
gfx942,80,2752,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,182.4793,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,110.7,271.87
gfx942,80,2752,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,8,333.783,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0123,121.04,179.06
gfx942,80,2752,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,560.7992,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0105,144.08,142.81
gfx942,80,2752,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,74.0054,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,77.99,352.01
gfx942,80,2752,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,196.9221,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,117.23,185.7
gfx942,80,2752,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,362.8127,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,127.26,139.45
gfx942,80,2752,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,687.3441,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,134.35,114.42
gfx942,80,2752,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,343.322,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,134.48,196.61
gfx942,80,2752,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,4122.2528,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,176.76,112.85
gfx942,80,2816,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,151.5738,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,102.27,316.93
gfx942,80,2816,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,164.0231,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,126.02,308.46
gfx942,80,2816,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,8,307.1799,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0123,134.58,197.99
gfx942,80,2816,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,537.1327,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0105,153.92,151.29
gfx942,80,2816,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,73.443,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,80.41,362.29
gfx942,80,2816,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,195.0294,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,121.12,190.87
gfx942,80,2816,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,360.4344,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,131.08,142.55
gfx942,80,2816,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,666.4159,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,141.79,119.58
gfx942,80,2816,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,323.3442,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,146.11,212.41
gfx942,80,2816,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,4126.6406,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,180.67,113.86
gfx942,80,2880,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,151.1783,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,104.87,324.15
gfx942,80,2880,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,166.2132,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,127.18,310.31
gfx942,80,2880,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,314.8596,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,134.28,196.49
gfx942,80,2880,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,554.2819,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0104,152.55,148.74
gfx942,80,2880,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,76.9623,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,78.48,352.96
gfx942,80,2880,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,200.0036,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,120.79,189.4
gfx942,80,2880,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,366.648,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,131.78,142.28
gfx942,80,2880,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,669.8255,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,144.27,120.54
gfx942,80,2880,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,330.249,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,146.31,211.54
gfx942,80,2880,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,4472.1415,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,170.51,106.11
gfx942,80,2944,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,152.1653,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,106.51,328.4
gfx942,80,2944,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,176.298,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,122.57,298.13
gfx942,80,2944,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,330.057,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,130.94,190.62
gfx942,80,2944,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,571.3664,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0104,151.28,146.36
gfx942,80,2944,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,76.2998,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,80.92,363.33
gfx942,80,2944,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,207.4613,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,119.04,185.75
gfx942,80,2944,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,375.467,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,131.55,141.03
gfx942,80,2944,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,679.3437,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,145.41,120.39
gfx942,80,2944,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,339.3573,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,145.55,209.34
gfx942,80,2944,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,4489.2589,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,173.63,106.74
gfx942,80,3008,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,151.3623,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,109.4,336.53
gfx942,80,3008,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,184.2853,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,119.81,290.54
gfx942,80,3008,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,338.0519,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,130.62,189.21
gfx942,80,3008,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,587.0042,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0104,150.45,144.47
gfx942,80,3008,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,80.255,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,78.6,352.36
gfx942,80,3008,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,214.3381,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,117.72,182.84
gfx942,80,3008,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,383.8895,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,131.46,139.99
gfx942,80,3008,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,687.3082,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,146.85,120.52
gfx942,80,3008,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,348.1465,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,144.96,207.44
gfx942,80,3008,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,4526.0763,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,175.96,106.9
gfx942,80,3072,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,152.1118,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,111.18,341.23
gfx942,80,3072,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,164.8618,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0119,136.77,330.74
gfx942,80,3072,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,309.4209,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0118,145.75,210.11
gfx942,80,3072,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,4,553.5623,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0105,162.93,155.33
gfx942,80,3072,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,74.685,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,86.26,386.1
gfx942,80,3072,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,196.4527,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,131.18,202.83
gfx942,80,3072,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,363.0906,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,141.95,150.17
gfx942,80,3072,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,667.9728,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,154.32,125.58
gfx942,80,3072,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,324.3333,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,158.91,226.31
gfx942,80,3072,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,4484.2838,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,181.38,108.94
gfx942,80,3136,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,151.7403,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,113.77,348.43
gfx942,80,3136,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,167.9584,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,137.05,330.49
gfx942,80,3136,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,325.7747,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0118,141.31,202.78
gfx942,80,3136,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,2,610.0777,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0062,150.92,142.87
gfx942,80,3136,4096,256,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,79.8757,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,82.34,367.98
gfx942,80,3136,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,202.5163,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,129.9,199.99
gfx942,80,3136,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,370.5139,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,142.0,149.29
gfx942,80,3136,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,674.2305,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,156.07,125.97
gfx942,80,3136,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,386.2733,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,136.21,193.08
gfx942,80,3136,32320,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,4779.3053,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,173.73,103.19
gfx942,80,3200,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,152.1542,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,115.78,353.84
gfx942,80,3200,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10216,6,177.5919,opus_gemm_gfx942_splitk_quad_mfma32_bf16ws_256x256x256x32_2x2_32x32x8_6x0x0,0.0117,132.26,318.1
